indicator_id,country_id,year,value,magnitude,qualifier
PREPFUTURE.2.MATH.GPIA,BRA,2012,0.9070385694503784,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,BRA,2015,0.8928536772727966,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,BRA,2018,0.9666303396224976,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,BRA,2022,0.8974004983901978,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CAN,2000,1.003579497337341,NA,NA
PREPFUTURE.2.MATH.GPIA,CAN,2003,1.018089771270752,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CAN,2006,0.996925175189972,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CAN,2009,0.9947966933250428,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CAN,2012,0.9971123933792114,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CAN,2015,0.9992291927337646,NA,NA
PREPFUTURE.2.MATH.GPIA,CAN,2018,1.010276198387146,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CAN,2022,0.9971277713775636,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHE,2015,1.000716209411621,NA,NA
PREPFUTURE.2.MATH.GPIA,CHE,2018,0.9925196766853333,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHE,2022,0.9941925406455994,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,1995,0.7874935865402222,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,1999,0.7907609343528748,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,2003,0.7007667422294617,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,2011,0.8627927303314209,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,2015,0.758375346660614,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,2019,0.9106524586677552,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CHL,2022,0.8477244973182678,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,COL,2006,0.8067941069602966,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,COL,2009,0.6713025569915771,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,COL,2012,0.6993948221206665,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,COL,2015,0.9048061370849608,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,COL,2018,0.8083379864692688,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,COL,2022,0.9050318002700806,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CRI,2009,0.8283249735832214,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CRI,2012,0.8058797121047974,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CRI,2015,0.856423020362854,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CRI,2018,0.8944993019104004,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CRI,2022,0.8172984719276428,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2000,1.000522613525391,NA,NA
PREPFUTURE.2.MATH.GPIA,CZE,2003,0.9664874076843262,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2006,0.9571916460990906,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2009,0.9821357131004332,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2012,0.9582578539848328,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2015,1.011248826980591,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2018,1.011646270751953,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,CZE,2022,1.010355949401855,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2000,0.9592251181602478,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2003,0.9884107708930968,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2006,0.939645767211914,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2009,0.9575585126876832,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2012,0.9749237895011902,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2015,0.9537211656570436,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2018,1.006544589996338,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DEU,2022,0.9728143215179444,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2000,0.9797403812408448,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2003,0.9526436924934388,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2006,0.964630961418152,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2009,0.9444576501846312,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2012,0.959123432636261,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2015,0.9845250844955444,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2018,1.008201837539673,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DNK,2022,0.9837926030158995,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DOM,2015,1.069247245788574,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DOM,2018,1.035133719444275,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DOM,2022,0.937823474407196,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,DZA,2015,1.376476883888245,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ECU,2017,0.7172523140907288,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EGY,2003,0.9035608172416688,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EGY,2007,1.110891103744507,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EGY,2015,1.154758453369141,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EGY,2019,1.174232482910156,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2000,0.9868388772010804,NA,NA
PREPFUTURE.2.MATH.GPIA,ESP,2003,1.024450182914734,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2006,1.023534893989563,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2009,0.980125367641449,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2012,1.000241041183472,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2015,0.9867839813232422,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2018,1.028093457221985,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ESP,2022,1.012420415878296,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EST,2015,1.047987222671509,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EST,2018,1.02853262424469,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,EST,2022,1.034480214118958,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2000,1.008139729499817,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2003,1.012720584869385,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2006,1.001216292381287,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2009,1.007810235023499,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2012,1.041806697845459,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2015,1.05158531665802,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2018,1.043384671211243,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FIN,2022,1.068398714065552,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2000,0.991138219833374,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2003,1.010701298713684,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2006,1.004026412963867,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2009,0.9876965284347534,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2012,1.01315176486969,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2015,1.023396134376526,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2018,1.011976957321167,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,FRA,2022,1.011605262756348,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GBR,2015,0.9680419564247132,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GBR,2018,0.9760799407958984,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GBR,2022,0.9689677953720092,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GEO,2009,1.026356935501099,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GEO,2015,1.133400917053223,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GEO,2018,1.042044281959534,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GEO,2022,1.057948470115662,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GHA,2003,0.5017257332801819,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GHA,2007,0.5197190642356873,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GHA,2011,0.642399251461029,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2000,1.016496658325195,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2003,0.9190276861190796,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2006,1.022501349449158,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2009,0.957657754421234,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2012,0.9705060124397278,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2015,1.041946291923523,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2018,1.047716379165649,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GRC,2022,0.9731866121292114,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GTM,2017,0.7964674234390259,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,GTM,2022,0.6780967712402344,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HND,2017,0.7884175777435303,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HRV,2006,0.9429976940155028,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HRV,2009,0.9540525674819946,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HRV,2012,0.9668442010879515,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HRV,2015,0.943815290927887,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HRV,2018,0.980335772037506,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HRV,2022,1.005708456039429,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,1995,1.018287301063538,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,1999,1.005481719970703,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,2003,0.9940093159675598,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,2007,1.027313828468323,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,2011,0.9874441623687744,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,2015,0.955461859703064,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,2019,0.961993396282196,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,HUN,2022,0.9810090661048888,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2000,0.900997281074524,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2003,0.9793925881385804,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2006,0.778564989566803,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2009,1.068364977836609,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2012,0.957773745059967,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2015,1.108527660369873,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2018,1.167567849159241,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IDN,2022,1.144799709320068,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2000,0.9963878393173218,NA,NA
PREPFUTURE.2.MATH.GPIA,IRL,2003,0.9650556445121764,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2006,0.9834556579589844,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2009,0.998412549495697,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2012,0.9638699293136596,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2015,0.9851963520050048,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2018,1.004725933074951,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRL,2022,0.9912492036819458,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,1995,0.5594810247421265,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,1999,0.6405668258666992,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,2003,1.11827552318573,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,2007,1.032344818115234,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,2011,0.8383232951164246,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,2015,0.9949304461479188,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,IRN,2019,1.11993145942688,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2000,1.023879170417786,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2003,1.07607102394104,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2006,1.03646457195282,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2009,1.021915197372437,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2012,1.042987108230591,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2015,1.020002603530884,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2018,1.065877914428711,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISL,2022,1.015808463096619,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2000,0.96677565574646,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2006,0.9475749135017396,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2009,1.006570100784302,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2012,1.014878034591675,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2015,1.016250133514404,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2018,1.099246978759766,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ISR,2022,1.018305420875549,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,1995,0.9642138481140136,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,1999,0.9260997772216796,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,2003,0.9738543033599854,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,2007,0.958745777606964,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,2011,0.925119936466217,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,2015,0.963279128074646,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,2019,0.9222790598869324,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ITA,2022,0.9468557834625244,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JAM,2022,1.212995648384094,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JOR,2006,1.013502359390259,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JOR,2009,1.000874638557434,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JOR,2012,1.230671882629395,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JOR,2015,1.106756329536438,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JOR,2018,1.024565935134888,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,JOR,2022,1.268962025642395,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KAZ,2009,1.010065197944641,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KAZ,2012,1.011982560157776,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KAZ,2018,1.000082492828369,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KAZ,2022,1.025456547737122,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KHM,2017,0.8789587020874023,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KHM,2022,1.028043746948242,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2000,0.9662384390830994,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2003,0.9729995131492616,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2006,1.00503396987915,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2009,1.023667812347412,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2012,1.001099824905396,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2015,1.05509877204895,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2018,1.013921022415161,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,KOR,2022,1.036755204200745,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LTU,2006,1.004892706871033,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LTU,2009,1.053899526596069,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LTU,2012,1.048831343650818,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LTU,2015,1.038314342498779,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LTU,2018,1.052231669425964,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LTU,2022,1.00994598865509,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2000,0.9549640417099,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2003,0.9973241686820984,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2006,0.9901874661445618,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2009,0.9861223697662354,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2012,0.9199261069297792,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2015,1.001121759414673,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LUX,2018,0.9974302053451538,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2000,1.012725591659546,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2003,1.033912062644958,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2006,1.001706004142761,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2009,1.032155513763428,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2012,1.057737350463867,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2015,1.05661952495575,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2018,1.016871929168701,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,LVA,2022,1.013702154159546,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MAR,2022,0.914864718914032,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MDA,2009,0.970510184764862,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MDA,2015,1.053437948226929,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MDA,2018,1.044894576072693,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MDA,2022,0.975921630859375,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2000,0.8751471042633057,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2003,0.876711368560791,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2006,0.926149606704712,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2009,0.911898910999298,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2012,0.8760831952095032,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2015,0.9303652048110962,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2018,0.8999608159065247,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MEX,2022,0.8170559406280518,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MKD,2000,0.9903168678283693,NA,NA
PREPFUTURE.2.MATH.GPIA,MKD,2015,1.070676207542419,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MKD,2018,1.101094245910645,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MKD,2022,1.102867484092712,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MLT,2022,1.0599445104599,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MNE,2015,0.9969043731689452,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MNE,2018,0.9486529231071472,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MNE,2022,1.052674055099487,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MNG,2007,1.010856986045837,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MNG,2022,1.075125575065613,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MUS,2009,1.031776189804077,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MYS,2018,1.08825409412384,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,MYS,2022,1.173588633537292,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2000,1.005650520324707,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2003,0.9944503903388976,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2006,0.9796236753463744,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2009,0.9724588990211488,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2012,1.009504079818726,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2015,1.046555042266846,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2018,1.055747866630554,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NLD,2022,1.029061913490295,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2000,0.9904540181159972,NA,NA
PREPFUTURE.2.MATH.GPIA,NOR,2003,0.9940798282623292,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2006,0.9969183206558228,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2009,0.9951232671737672,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2012,1.007309556007385,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2015,1.041056752204895,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2018,1.052615642547607,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,NOR,2022,1.047001838684082,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PAN,2009,1.132784366607666,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PAN,2018,0.9000483751296997,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PAN,2022,0.8993066549301147,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PER,2022,0.8209477066993713,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PHL,2022,1.367641568183899,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2000,1.114369630813599,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2003,1.084336400032043,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2006,1.027365684509277,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2009,1.038212776184082,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2012,1.030713438987732,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2015,0.9865728616714478,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2018,1.029199242591858,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,POL,2022,1.032526016235352,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2000,1.065125823020935,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2003,1.117610692977905,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2006,1.081722974777222,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2009,1.058690190315247,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2012,1.026519894599915,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2015,1.02849268913269,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2018,1.037338733673096,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRT,2022,1.00803017616272,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRY,2017,0.6309936046600342,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PRY,2022,0.8155840039253235,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PSE,2003,1.163744330406189,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PSE,2007,1.374546885490417,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PSE,2011,1.22737729549408,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,PSE,2022,1.28258204460144,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,QAT,2007,1.113769173622131,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,QAT,2011,1.090078234672546,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,QAT,2015,1.037046313285828,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,QAT,2019,1.023823738098145,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,QAT,2022,1.129332661628723,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2000,1.083789706230164,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2006,0.9460053443908693,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2009,1.005431652069092,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2012,0.9946866631507874,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2015,0.9957966804504396,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2018,0.9814983010292052,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,ROU,2022,1.001760244369507,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2000,1.036368250846863,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2003,1.004620909690857,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2006,1.00601863861084,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2009,0.9989888072013856,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2012,1.020816087722778,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2015,0.9883571863174438,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,RUS,2018,1.003224492073059,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,SEN,2017,0.8436925411224365,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,SLV,2007,0.5616146922111511,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,SLV,2022,0.8389140367507935,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,SRB,2003,1.041919231414795,NA,UIS_EST
PREPFUTURE.2.MATH.GPIA,SRB,2006,1.008772730827332,NA,UIS_EST
